municipio_nome,situacao_obra,ambito,valor_inicial_contrato,valor_total_pago,contratada,cnpj_contratada,contratante,classificacao,data_paralisacao,descricao_obra,endereco,url_obra,data_prevista_conclusao
Francisco Morato,Paralisada,Estadual,9945384.74,1814141.85,S.L.T. ENGENHARIA E CONSTRUÇÕES LTDA.,03.460.449/0001-20,SECRETARIA DA JUSTICA E CIDADANIA,"Segurança pública (Delegacias, penitenciárias e similares)",03/08/2015,"Construção do novo Fórum da Comarca de Francisco Morato, projeto Leiaute Acoplado Flexível – LAF + 1º Acoplamento com a área construída da edificação de 3385.95 m².",Rua Mario de Andrade,"https://www.google.com/maps/place/R.+Mario+de+Andrade+-+Jardim+Magalhaes,+Francisco+Morato+-+SP,+07917-000/@-23.2802603,-467531166.191m/data=!3m1!1e3!4m5!3m4!1s0x94cee0d6dcc1edab:0xea6f219e67884d8b!8m2!3d-23.2805536!4d-46.7547645",01/10/2015
Francisco Morato,Paralisada,Municipal,5031784.61,995829.56,POTIVIAS EMPRESA POTIGUAR DE OBRAS VIÁRIAS LTDA,09.658.694/0001-23,PREFEITURA MUNICIPAL DE FRANCISCO MORATO,"Educação - Universidades, Faculdades, Escolas e similares",07/07/2015,Construção de 03 Creches Pró Infância   -   (Informações retiradas do SIMEC).,Não informado,Não informado,04/08/2012
Francisco Morato,Paralisada,Municipal,1393324.35,422210.83,GERAÇÃO ENGENHARIA E CONSTRUÇÃO LTDA,07.554.639/0001-68,PREFEITURA MUNICIPAL DE FRANCISCO MORATO,"Equipamento urbanos (praças, quadras e similares)",07/07/2015,Construção de 03 quadras Escolares    (Informações retiradas do SIMEC),Não informado,Não informado,04/08/2012
Franco da Rocha,Paralisada,Municipal,975000,0,VIABRÁS ENGENHARIA LTDA EPP,00.638.595/0001-05,PREFEITURA MUNICIPAL DE FRANCO DA ROCHA,Mobilidade urbana - vias urbanas,Não informado,"A  contratação  de empresa especializada  para execução  de obras   de construção de muro  de arrimo em cortina  atirantada e serviço complementares na rua conde  d’ eu – vila bazu  - franco da rocha -sp, tudo com fornecimento de mão de obra equipamentos, maquinarios, ferramentas, veiculos e materiais necessarios, conforme  as condições e as especificações  tecnicas.",Não informado,Não informado,29/07/2018
Franco da Rocha,Paralisada,Municipal,332000,3324.09,VIABRÁS ENGENHARIA LTDA EPP,00.638.595/0001-05,PREFEITURA MUNICIPAL DE FRANCO DA ROCHA,Mobilidade urbana - vias urbanas,Não informado,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRAS DE CONSTRUÇÃO DE MURO DE ARRIMO NA RUA FRANCISCO MUNHOZ – PARQUE MUNHOZ – FRANCO DA ROCHA/SP, TUDO COM FORNECIMENTO DE MÃO DE OBRA, EQUIPAMENTOS, MAQUINARIOS, FERRAMENTAS, VEÍCULOS E MATERIAIS NECESSÁRIOS, em conformidade com as disposições do Edital licitatório do RDC Presencial Nº 002/2017, especialmente o ANEXO I – Parte Técnica e nas condições estabelecidas neste instrumento.",Não informado,Não informado,29/07/2019
Franco da Rocha,Paralisada,Municipal,367743.45,0,CONSTRUTORA LETTIERI CORDADO LTDA,07.879.965/0001-45,PREFEITURA MUNICIPAL DE FRANCO DA ROCHA,Mobilidade urbana - vias urbanas,Não informado,"Contratação de empresa especializada para execução de obras de muro de contenção em gabiões,escada dissipadora e pavimentação asfáltica, na rua hércules (trecho i), vila josefina, franco da rocha – sp, tudo com fornecimento de mão de obra, materiais, equipamentos, ferramentas, veículos e maquinários necessários",Não informado,Não informado,29/07/2018
Gabriel Monteiro,Paralisada,Municipal,228313.48,180000,CARLA ESTEFÂNIA SABADINI CONSTRUTORA,10.752.527/0001-26,PREFEITURA MUNICIPAL DE GABRIEL MONTEIRO,"Educação - Universidades, Faculdades, Escolas e similares",11/03/2013,"A obra foi paralisada devido a erros no projeto inicial, gerando o cancelamento do convênio.",Rua Ipiranga,,30/06/2011
Gavião Peixoto,Paralisada,Municipal,2404403.9,2160451.84,CONSTRUELO PROJETOS E CONSTRUÇÃO LTDA,04.904.558/0001-52,PREFEITURA MUNICIPAL DE GAVIAO PEIXOTO,"Educação - Universidades, Faculdades, Escolas e similares",24/03/2019,Trata-se de construção de Escola de Ensino Fundamental Ciclo II,Não informado,Não informado,23/10/2018
General Salgado,Paralisada,Municipal,198364.82,130953.75,LACERDA&LACERDA ENGENHARIA LTDA -ME,24.387.692/0001-30,PREFEITURA MUNICIPAL DE GENERAL SALGADO,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,"Construção da Unidade Básica de Saúde Porte II localizada na Avenida Paulo Constantino. A obra foi iniciada pela construtora  TROMBIM LTDA ME, CNPJ 17.242.778/0001-00 com prazo para término em 8 meses a partir da ordem de início de 30/09/2014 e teve seu contrato rescindido em 05/11/2014. A empresa GAAB ENGENHARIA DE PROJETOS E CONSTRUÇÕES LTDA EPP, CNPJ 14.256.541/0001-90 foi contratada para continuar a execução da obra para término em 198 dias a partir da ordem de início de 13/11/2014 e com a paralisação da obra a empresa LACERDA&LACERDA ENGENHARIA LTDA -ME assumiu a obra em 19/10/2017",Não informado,Não informado,26/06/2018
General Salgado,Paralisada,Municipal,94930.16,44781.17,LACERDA&LACERDA ENGENHARIA LTDA -ME,24.387.692/0001-30,PREFEITURA MUNICIPAL DE GENERAL SALGADO,"Equipamento urbanos (praças, quadras e similares)",Não informado,"CONSTRUÇÃO DE PISTA DE SKATE, localizada na Rua Domingos Ribeiro Ferraz, Residencial Orlando Gabriel, General Salgado.",Não informado,Não informado,15/08/2018
General Salgado,Paralisada,Municipal,1522403.22,1336431.52,LABORE SERVIÇOS E CONSTRUÇÕES LTDA EPP,09.074.932/0001-53,PREFEITURA MUNICIPAL DE GENERAL SALGADO,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Construção da  CRECHE CR-01, localizada na Rua Guilherme Guilhem Mecas no bairro Nova General",Não informado,Não informado,02/02/2015
General Salgado,Paralisada,Municipal,625245.09,325127.44,JULIETA BARBOSA DA SIQUEIRA - ME,11.340.165/0001-29,PREFEITURA MUNICIPAL DE GENERAL SALGADO,Transporte - Rodovias,Não informado,"EXECUÇÃO DE SERVIÇO DE REABILITAÇÃO DE TRECHOS CRITICOS"" DE ESTRADAS RURAIS referente reabilitar o total de 9.35 km de ""trechos críticos"" de estradas rurais municipais não pavimentadas sendo 5.65 km em trechos da GES 356, 1.50 km em trechos da GES 147 e 2.20 em trechos da GES 348. """,Não informado,Não informado,02/02/2018
Glicério,Paralisada,Municipal,339010.71,169919.67,MARIA CECILIA JORGE - EPP,11.498.850/0001-88,PREFEITURA MUNICIPAL DE GLICERIO,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Reforma do Ginásio de Esportes Aparecido R. dos Santos, Rua Abrahão Issa, 224",Não informado,Não informado,08/01/2016
Guaimbê,Paralisada,Municipal,275961.76,219337.55,MCM- MATIAS CONSTRUÇÕES DE MARILIA LTDA -ME,07.511.390/0001-03,PREFEITURA MUNICIPAL DE GUAIMBE,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Construção de entrada, banheiros, almoxarifado, vestiários e abrigos no Estádio Municipal de Guaimbê/SP. Contrato Repasse nº. 0306014/2009/ME/CAIXA/, firmado com a União Federal, por intermédio do Ministério do Esporte, representado pela Caixa Econômica Federal e o Município de Guaimbê – SP",Não informado,Não informado,07/01/2015
Guaíra,Paralisada,Municipal,226430.79,122589.19,C.S. CONSTRUSIL EMPREENDIMENTOS E CONSTRUÇÕES LTDA.,09.663.315/0001-93,PREFEITURA MUNICIPAL DE GUAIRA,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Construção de Centro de Referência de Assistência Social do município de Guaíra-SP,Não informado,Não informado,20/04/2017
Guaíra,Paralisada,Municipal,333497.23,315676.77,"JG INSTALAÇÕES, EMPREENDIMENTOS E MONTAGENS INDUSTRIAIS LTDA.",01.448.574/0001-90,DEPARTAMENTO DE ESGOTO E AGUA DE GUAIRA,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,"Contratação de empresa para construção de linha de recalque, estação elevatória de esgoto e complemento de emissário no futuro bairro Orlando Garcia Junqueira no município de Guaíra/SP.",Não informado,Não informado,20/06/2017
Guaíra,Paralisada,Municipal,5742826.14,5116476.77,"JG INSTALAÇÕES, EMPREENDIMENTOS E MONTAGENS INDUSTRIAIS LTDA.",01.448.574/0001-90,PREFEITURA MUNICIPAL DE GUAIRA,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,Construção de emissários e ampliação da ETE Santa Quitéria no município de Guaíra.,Não informado,Não informado,26/09/2016
Guará,Paralisada,Municipal,3185276,2289508.06,CONSTRUTAN CONSTRUTORA LTDA,07.933.048/0001-00,PREFEITURA MUNICIPAL DE GUARA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de uma unidade escolar com 12 salas de aula,Não informado,Não informado,04/11/2013
Guarani d'Oeste,Paralisada,Municipal,1339999.99,1171109.72,ENGAZAX PARTICIPAÇÕES E EMPREENDIMENTOS LTDA - EPP,10.355.440/0001-15,PREFEITURA MUNICIPAL DE GUARANI D OESTE,"Educação - Universidades, Faculdades, Escolas e similares",06/05/2019,Construção de Creche Escola Padrão Creche CR-01 com aproximadamente 75.67% de execução.,"Prolongamento da Rua dos Jasmins, Quadra 68","https://www.google.com.br/maps/place/Guarani+D'Oeste+-+SP/@-20.072826,-503349801.18.75z/data=!4m5!3m4!1s0x94981610f5b07b21:0x2c34fe51785538c3!8m2!3d-20.0713139!4d-50.3378622",22/06/2016
Guaratinguetá,Paralisada,Municipal,3170710.45,1717703.44,DECICCOSIMÕES ENGENHARIA E ARQUITETURA LTDA. EPP.,07.666.254/0001-92,PREFEITURA MUNICIPAL DE GUARATINGUETA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"A obra consiste na construção de Ginásio Poliesportivo para uso da rede municipal de ensino do município de Guaratinguetá, compreendendo as etapas de infraestrutura a superestrutura, alvenaria, esquadria de madeira e metálica, cobertura do ginásio, piso, revestimento interno e externo, pintura e instalações elétricas e hidrossanitárias.",Não informado,Não informado,16/02/2018
Guaratinguetá,Paralisada,Municipal,506200.7,0,COMPANHIA DE DESENVOLVIMENTO DE GUARATINGUETÁ - CODESG,46.682.761/0001-71,PREFEITURA MUNICIPAL DE GUARATINGUETA,Mobilidade urbana - vias urbanas,Não informado,A obra consiste na execução de etapas de drenagem de água pluvial e pavimentação no bairro Vila Bela.  OBS.: A documentação correspondente às medições das etapas executadas foi encaminhado para providências de  pagamento em 18.01.201 (sexta-feira).,Não informado,Não informado,25/10/2017
Guareí,Paralisada,Municipal,3425133.5,1166437.31,SIQUEIRA E SANTOS CONSTRUTORA LTDA ME,10.602.064/0001-16,PREFEITURA MUNICIPAL DE GUAREI,"Educação - Universidades, Faculdades, Escolas e similares",23/01/2019,"Contrato de construção de prédio para escola de ensino fundamental no Bairro Floresta, Padrão FNDE.",Estrada Municipal Vicente João Duarte,"https://www.google.com/maps/search/Estrada+Vicente+Jo%C3%A3o+Duarte+Guare%C3%AD/@-23.3530076,-481829559.355m/data=!3m1!1e3",31/08/2016
Guareí,Paralisada,Estadual,3865387.51,2819693.36,SANEX SOLUÇÕES EIRELI,05.350.401/0001-95,PENITENCIARIA II DE GUAREI - SECRETARIA DA ADMINISTRACAO PENITENCIARIA,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",01/04/2019,"Execução de obras e serviços de reforma, adequação e ampliação da Estação de Tratamento de Esgotos das Penitenciárias I e II de Guareí.","Estrada Vicinal Domiciano de Souza Km 11, Bairro Capela Velha",,26/01/2019
Guareí,Paralisada,Municipal,1025678.2,106458.77,IMPREJ ENGENHARIA LTDA,50.559.772/0001-36,PREFEITURA MUNICIPAL DE GUAREI,"Educação - Universidades, Faculdades, Escolas e similares",31/01/2019,Construção de Creche padrão FDE no Conjunto  Habitacional Alcebíades da Costa Barros,Rua Ver. João Braunilio Vieira,"https://www.google.com/maps/@-23.3798733,-481909059.214m/data=!3m1!1e3",27/07/2019
Guarujá,Paralisada,Municipal,2921601.95,746319.43,AN ENGENHARIA E CONSTRUÇÕES LTDA.,52.191.228/0001-00,PREFEITURA MUNICIPAL DE GUARUJA,Mobilidade urbana - vias urbanas,31/05/2018,Obras de reestruturação turística da orla marítima - 3ª fase - interligação Pitangueiras e Enseada.,Av. Miguel Stefno,"https://www.google.com/maps/place/Lanchonete+Saint+Martin+do+Guaruja/@-23.9941763,-462512622.17.25z/data=!4m13!1m7!3m6!1s0x94d1fe326559b6f7:0x9a573e167285c2a1!2sJardim+Tejereba,+Guaruj%C3%A1+-+SP,+11410-240!3b1!8m2!3d-23.9939036!4d-46.2506204!3m4!1s0x94d1fe32849cd8d7:0xe5b2d51f2316dd76!8m2!3d-23.9935288!4d-46.2493421",22/11/2017
Guarujá,Paralisada,Municipal,4078509.27,612032.77,TERRACOM CONSTRUÇÕES LTDA.,47.497.367/0001-26,PREFEITURA MUNICIPAL DE GUARUJA,Mobilidade urbana - vias urbanas,24/12/2017,Obras de infraestrutura em vias de Vicente de Carvalho - Paraíso das Compras,Av. Pres. Castelo Branco,"https://www.google.com/maps/place/Jardim+Cunhambebe+(Vicente+de+Carvalho),+Guaruj%C3%A1+-+SP,+11450-010/@-23.9352161,-46306659.17z/data=!3m1!4b1!4m5!3m4!1s0x94ce0392e3b1a455:0x4a3cb3d6c60eba15!8m2!3d-23.935221!4d-46.3044703",24/06/2017
Guarujá,Paralisada,Municipal,551392.08,472882.58,AN ENGENHARIA E CONSTRUÇÕES LTDA.,52.191.228/0001-00,PREFEITURA MUNICIPAL DE GUARUJA,"Equipamento urbanos (praças, quadras e similares)",31/10/2013,"Revitalização das praças: Ferreira Sampaio “Praça do Povo” - Santa Rosa, Yolanda Rodrigues – Santa Rosa, Dr. Mario Covas – Morrinhos e Padre Cícero Romão Batista – Vila Áurea.",Av. Francisco de Castro,"https://www.google.com.br/maps/place/Av.+Francisco+de+Castro+-+Vila+Aurea+(Vicente+de+Carvalho),+Guaruj%C3%A1+-+SP,+11454-000/@-23.9430261,-462841226.17z/data=!3m1!4b1!4m5!3m4!1s0x94ce01616f19258f:0x9d9b035986fdd6b0!8m2!3d-23.943031!4d-46.2819339",18/10/2012
Guarulhos,Paralisada,Municipal,6773236.29,496459.02,EMPRESA PROGRESSO E DESENVOLVIMENTO DE GUARULHOS S/A - PROGUARU,51.370.575/0001-37,CAMARA MUNICIPAL DE GUARULHOS,Habitação,Não informado,"Execução de reformas civis em imóvel adquirido para servir de nova sede da Câmara Municipal de Guarulhos. OBS.: foi contratada a EMPRESA PROGRESSO E DESENVOLVIMENTO DE GUARULHOS S/A - PROGUARU (Contrato nº 11/2017), todavia, o contrato foi ANULADO por vício de legalidade (Processo administrativo nº 5226/2017)",Não informado,Não informado,16/07/2018
Guarulhos,Paralisada,Municipal,52105985.18,19595204.66,ECL ENGENHARIA E CONSTRUÇÕES LTDA.,46.319.000/0002-30,SERVICO AUTONOMO DE AGUA E ESGOTO - SAAE - GUARULHOS,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,"CONTRATAÇÃO DE EMPRESA PARA IMPLANTAÇÃO DE COLETORES TRONCO, ESTAÇÕES ELEVATÓRIAS DE ESGOTO, EMISSARIO E LINHA DE RECALQUE DO SISTEMA SÃO MIGUEL, VERTENTES 2 E 3 NO MUNICIPIO DE GUARULHOS, BEM COMO FORNECIMENTO PARCIAL DE material - Processo 0574/2009 - Contrato 076/2009",Não informado,Não informado,20/10/2010
Guarulhos,Paralisada,Municipal,6795357.88,4134517.14,TUMI CONSTRUÇÕES E EMPREENDIMENTOS LTDA,02.607.815/0001-69,PREFEITURA MUNICIPAL DE GUARULHOS,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Creche Pré-Escola Rua dos Cardeais,Não informado,Não informado,01/04/2015
Guarulhos,Paralisada,Municipal,1538775.32,1173461.27,TUMI CONSTRUÇÕES E EMPREENDIMENTOS LTDA,02.607.815/0001-69,PREFEITURA MUNICIPAL DE GUARULHOS,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Quadra Coberta com Vestiário - Jardim Acácio,Não informado,Não informado,01/04/2015
Guarulhos,Paralisada,Estadual,619219894.43,440881717.98,ACCIONA CONSTRUCCIÓN S.A,03.503.152/0001-03,DESENVOLVIMENTO RODOVIARIO S/A - DERSA,Transporte - Rodovias,02/05/2019,EXECUÇÃO DE OBRAS DE IMPLANTAÇÃO DO TRECHO NORTE DO RODOANEL MARIO COVAS - LOTE VI,Não informado,Não informado,25/02/2016
Guarulhos,Paralisada,Municipal,8045739.07,7177090.46,TUMI CONSTRUÇÕES E EMPREENDIMENTOS LTDA,02.607.815/0001-69,PREFEITURA MUNICIPAL DE GUARULHOS,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Creche Pré-Escola Parque Cecap,Não informado,Não informado,01/04/2015
Guarulhos,Paralisada,Municipal,9074200.7,4453305.67,TUMI CONSTRUÇÕES E EMPREENDIMENTOS LTDA,02.607.815/0001-69,PREFEITURA MUNICIPAL DE GUARULHOS,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Creche Pré-Escola Jardim Acácio,Não informado,Não informado,01/04/2015
Guatapará,Paralisada,Municipal,458392.11,357350.53,CONSTRUELO PROJETOS E CONSTRUÇÃO LTDA,04.904.558/0001-52,PREFEITURA MUNICIPAL DE GUATAPARA,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,CONSTRUÇÃO DE CENTRO CONVIVÊNCIA DO IDOSO,Não informado,Não informado,01/10/2016
Guatapará,Paralisada,Municipal,1077348.39,876145.68,CONSTRUELO PROJETOS E CONTRUÇÕES LTDA,04.904.558/0001-52,PREFEITURA MUNICIPAL DE GUATAPARA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção Creche Convênio com FDE - Programação Educacional Estado/ Município/ Educação Infantil,Não informado,Não informado,10/04/2014
Guatapará,Paralisada,Municipal,620710.14,548083.15,GLOBAL TEC CONSTRUÇÕES LTDA - ME,66.993.437/0001-81,PREFEITURA MUNICIPAL DE GUATAPARA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de Escola (Projeto Pro-Infância Tipo C),Não informado,Não informado,12/05/2013
Herculândia,Paralisada,Municipal,234574.88,0,NOROMIX CONCRETO LTDA,10.558.895/0001-38,PREFEITURA MUNICIPAL DE HERCULANDIA,Infraestrutura Urbana - Urbanização,24/04/2019,contratação de empresa para fornecimento de materiais e mão de obra para execução de 7311.14 M² de Recape Asfáltico Tipo CBUQ (Concreto Betuminoso Usinado a Quente) e 143.20 M² de Sarjetão e Sinalização viária em ruas diversas do município de Herculândia.,Avenida Salim Alle Emed,,14/03/2019
Herculândia,Paralisada,Municipal,1320158.22,559575.98,A EMPRESA DESISTIU DA OBRA,0,PREFEITURA MUNICIPAL DE HERCULANDIA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Trata-se de uma creche escola (FDE).  A obra encontra-se paralisada na etapa de reboco, foram executadas as fundações, muros, pilares, paredes de fechamento, vigas e lajes. Encontra-se paralisada aguardando liberação de recursos para o andamento.  A obra terá que ser relicitada, pois, a construtora desistiu da mesma.",Não informado,Não informado,31/05/2016
Holambra,Paralisada,Municipal,301060.62,0.01,A3 TERRAPLANAGEM E ENGENHARIA LTDA,05.362.068/0001-89,PREFEITURA MUNICIPAL DE HOLAMBRA,Mobilidade urbana - vias urbanas,Não informado,Execução de Serviços de Sinalização Turística nas Zonas Rural e Urbana do Município.,Não informado,Não informado,15/02/2019
Ibirá,Paralisada,Municipal,238410.59,190506.58,W.BR SERVIÇOS DE ENGENHARIA LTDA,05.048.691/0001-17,PREFEITURA MUNICIPAL DE IBIRA,Mobilidade urbana - vias urbanas,Não informado,Recapeamento Asfáltico de vias do Município,Não informado,Não informado,18/05/2018
Ibitinga,Paralisada,Municipal,1150000,624251.81,CONSTRUTORA BERTONI & BONIFÁCIO LTDA - ME,19.753.461/0001-63,PREFEITURA MUNICIPAL DE IBITINGA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Obra referente a construção de Creche Escolar de 0 a 5 anos, na Rua Nair Ramacho Crepaldi, s/n no Jardim Flamboyant. Paralisada em virtude da desistência da Empresa executora. Atualmente, está sendo elaborada nova licitação para o término da obra",Não informado,Não informado,22/01/2019
Ibitinga,Paralisada,Municipal,183190.29,18343.78,BRAULINO JOSE BOMFIM-ME,11.942.286/0001-20,PREFEITURA MUNICIPAL DE IBITINGA,"Equipamento urbanos (praças, quadras e similares)",Não informado,Portal de entrada do Acesso Alberto Alves Casemiro. Obra paralisada em virtude da execução encontrar-se   divergente do local projetado,Não informado,Não informado,13/10/2016
